	25_35	35_45	45_50	50_55	55_60	60_65	65_70	70_76
time	25_35	35_45	45_50	50_55	55_60	60_65	65_70	70_76
M234T710_POS_HILIC	19.9682092467221	20.3877430288029	20.0966176959967	20.2209116241697	20.0930239291399	19.9691260323551	19.8991785488301	20.0905670584775
M235T84_1_POS_HILIC	21.9363098855814	21.7069149339056	21.9157207497148	22.0285195826949	21.793344354199	22.0205041582956	22.1019615801828	21.8971982083426
M236T638_POS_HILIC	23.0807905077695	23.2867590576949	22.5959159033739	22.812406936184	22.9704423833623	23.0193000923643	22.7092513767302	22.9435017373782
M239T630_POS_HILIC	24.434199935342	24.5339088456695	23.9124849726228	23.9124707591892	24.2440103538131	24.2013382181957	24.247532519702	23.8841407695402
M241T719_POS_HILIC	25.7867386045211	25.6665796388218	25.877565467379	26.2850821119843	26.3386973707671	26.3260177027972	26.3918965196886	26.6811640609309
M247T356_POS_HILIC	27.3560075652919	27.2056290582658	27.1796176121817	27.3213587774671	27.0492110626859	27.2218017849794	27.2499040256069	26.9419086283394
M247T297_POS_HILIC	27.1937301801225	26.8952527257059	26.947214772984	27.1716678216264	26.8855787492415	26.8545492444701	26.220774192573	25.8881278461777
M248T657_POS_HILIC	21.9786273775144	22.4036111520557	22.4061305699588	22.5277844824254	22.6557801925246	22.6549759975072	22.6381244108223	23.3195491016175
M249T405_POS_HILIC	26.5595327060278	26.2724516331991	26.2440271983743	26.1338539444885	26.2553176331135	26.2258714324584	26.0314569136331	26.2545575832963
M249T629_POS_HILIC	27.291779248039	27.7758791286229	27.949300801554	28.0373685406748	27.9455122471112	27.9841889738448	27.8909120828321	28.1224906184857
M252T954_POS_HILIC	22.0494260227664	21.9562412392647	22.1667312349665	21.9503143288908	22.1917113651776	22.0437927963053	22.2960498956572	22.6314568770454
M253T916_POS_HILIC	20.7840568005486	20.7360359028684	20.4936769682624	20.6199383280504	20.5918250400124	20.6979267680813	20.6157377721686	20.577972603432
M257T374_POS_HILIC	24.7651278550979	23.5277088310856	24.1865084107696	24.2100726441943	23.7584578609988	23.7379086857916	23.8932059930516	25.2182237524846
M257T668_POS_HILIC	27.0635064883981	26.8510696508918	27.2244492107575	27.2122137161128	27.0818038675125	27.170140856123	27.1843309802261	27.1116055148314
M257T128_POS_HILIC	23.5750501981893	23.8873370791304	23.7555689274548	23.5429169305763	23.6632790314135	23.8036250175656	23.8321191220935	23.8575940542196
M258T638_2_POS_HILIC	29.2286222064118	28.8856308712038	29.3179678269619	29.5889180904719	29.1439143050809	29.1652193138278	29.2634200563839	28.6197533169526
M261T533_POS_HILIC	23.2180551386802	22.8948773753797	23.3981279478256	23.2174972122393	23.2050973998737	23.1391320143476	23.1484670765645	23.5428492350869
M262T405_POS_HILIC	23.9079322540334	23.8794466595314	23.7657825529991	23.739190009835	23.858987870276	23.8466488431005	23.6173885346033	23.7746885704638
M262T676_POS_HILIC	23.8821662689474	23.6808887496553	24.0322754196902	24.0253195774119	23.9671560061977	24.0778072230809	24.1234730899209	24.5244595912321
M262T798_POS_HILIC	20.8823735855459	20.6892410979722	20.8516629547591	20.7496512396318	21.0825827337685	21.0792537646017	20.8654235506173	21.3855819476714
M263T457_POS_HILIC	24.185942231553	24.2804034233985	24.1655317945729	24.2216155345709	24.3562673513953	24.4276187191107	24.3115885426109	24.6784133444465
M263T648_POS_HILIC	24.4447535543379	24.0261843843086	24.2254128488427	24.2534406074148	24.3336423320535	24.1877386703856	24.1780596843907	23.9287854432783
M263T415_POS_HILIC	22.8164308799346	22.788136411918	22.8958848738868	22.6531324873703	22.9002928370442	22.7327679531979	22.7405272234937	23.0808365071985
M264T720_POS_HILIC	18.1129072499553	18.0812330846505	18.4059859050958	18.6098823473207	18.6594901869292	18.6852369872989	18.6558067121585	19.2677369489186
M265T353_POS_HILIC	26.1279779913733	26.8341030830921	27.5080627326592	27.219470245367	26.6185273133047	27.3483925068277	27.7133045885041	27.563446782856
M269T504_POS_HILIC	25.0609483956535	24.6330883289893	24.5490149858958	24.480247479521	24.9204917903371	24.4216871488005	24.487248917655	24.8993183446654
M271T678_POS_HILIC	20.4944438992388	20.13024455125	20.5597650627627	20.4387119783767	20.2660709398431	20.2796316011633	20.5314592950283	20.5837068890283
M276T652_POS_HILIC	25.6521454596813	25.7422966006903	25.7570332071482	25.7668933506791	25.8409909989253	25.7166822292427	25.6981417912464	25.754149157387
M276T731_POS_HILIC	22.4444006940784	22.1933123515962	22.3214738397923	22.2248735156782	22.4144423605074	22.3350741902603	22.2058595201622	22.543077042201
M276T795_POS_HILIC	23.4673405750887	23.385880676682	23.4871724947555	23.4607326745137	23.5365499097199	23.5271471746811	23.4165834613811	23.8175680886551
M277T458_POS_HILIC	25.9304720006388	25.5339519966288	25.517890565781	25.5791472612728	25.6130363877155	25.2834593274184	25.7148233778012	26.2688042778418
M279T121_POS_HILIC	24.1730385115638	24.4761111875049	24.5079996975408	24.5406116311794	24.1972437321797	24.250844091536	24.321632396111	23.7527234879792
M280T482_POS_HILIC	22.2794769480018	22.4223653101724	21.9607775740817	22.2922711084414	22.7762240349549	22.3534499205216	22.9673049884541	22.1542922952507
M281T59_2_POS_HILIC	24.3695930367018	24.8836798353119	25.069839784711	24.8844683551992	24.9639716750466	24.9718547490405	25.1414075324692	24.0977703982339
M282T405_POS_HILIC	25.6762845241899	25.737412700046	25.8319261864729	25.7476270003172	25.7942223082417	25.8811131586452	25.7156750012221	26.0410520107869
M282T88_POS_HILIC	21.2824853903265	21.4320597238197	21.418424562195	21.4122685704931	21.6355336364188	21.6549183898149	21.5581183383787	21.2201853070117
M283T573_POS_HILIC	24.0830366639347	23.8298928845908	23.739798897992	23.9935918221904	23.9263778183688	23.9382239037467	23.8012695733608	23.8729769626464
M285T588_1_POS_HILIC	29.5200339769816	29.4888484928983	29.1963461971866	29.3956355949609	29.3954749868941	29.1466692752603	29.5440171863294	29.0001390257347
M285T645_POS_HILIC	22.0514332116457	21.8369595269377	21.902724923669	21.8242927673011	22.029076015432	21.9738480673758	21.8771098933291	21.8024067688712
M288T636_POS_HILIC	20.9133449436632	21.2853628908871	21.0147977200933	21.0234624075066	21.0119868023265	20.9783977051225	21.2399913072683	21.6817849266069
M289T853_POS_HILIC	21.5076346901856	21.4806056999498	21.5601524309161	21.4451572807016	21.8939311486134	21.4615018383424	21.7819707608977	22.237870952761
M290T763_POS_HILIC	20.4456234122093	19.9602487621054	20.2501042589184	20.2328846289415	20.3901769755256	20.3536370009243	20.554497584954	20.7223731422183
M290T651_POS_HILIC	23.2988695647165	22.9748111220603	23.2299254901114	23.0205979706066	23.310531228282	23.5180085725684	23.3806918928109	24.1499854909716
M291T60_POS_HILIC	27.6228834731014	27.6506247319124	27.7241163543445	27.9861765068096	27.505646155659	27.8237414633218	27.9089650738516	27.3851802926307
M291T729_POS_HILIC	20.1147875999345	18.9178204398407	19.2032855391728	18.8400343325549	19.2427815341215	19.2810193320786	19.1418073507225	19.2543563646221
M293T653_1_POS_HILIC	31.7374940960676	32.4883341484759	32.4911482386067	32.4433819799559	32.4937380228566	32.5520308636683	32.4931699474823	32.5125816019197
M294T445_POS_HILIC	24.3603413345787	24.7288990032232	24.7486102678099	24.3183015021118	24.7948282734343	24.5159716270706	24.8021987663253	24.8020625606566
M295T527_POS_HILIC	22.219543535565	21.9941783874933	22.1811846512123	22.0581378693497	22.1029335827301	22.1278002011903	22.2492108094627	22.5142556236578
M298T662_POS_HILIC	24.4252094378482	24.2659554793428	24.6203187665967	24.7468618114738	24.5133790121869	24.7337992696487	24.6866679038568	24.6021171692027
M298T279_POS_HILIC	22.3127643627158	22.3888296260172	22.470825724457	22.2700686132879	22.1761944642026	22.3255352718488	22.2884187589621	21.9366131309459
M301T668_POS_HILIC	21.1700726937814	20.9165825720021	20.4808826729244	20.3418264815985	20.6766080808301	20.7950511729906	21.0528454994532	20.3792496584893
M302T477_POS_HILIC	21.5860385403555	21.303323258127	21.4852146664603	21.4915044969602	21.9917614334762	21.4151896600477	21.5626571458304	21.8832323361738
M303T444_POS_HILIC	22.0060776249012	22.2217778464914	22.3728780645412	22.2888803762798	22.374783217683	22.5256220771932	22.6942287505178	22.9162540790677
M304T395_POS_HILIC	21.3885283273166	21.1446653250785	21.5562223694721	21.2845327736251	21.6910525703488	21.6750431087232	21.8810153077337	21.5003869877268
M307T642_POS_HILIC	19.370860960159	19.1365135374592	19.4797964676546	19.2974106648328	19.2226114823671	19.3446280096	19.4087186838927	19.4281751979092
M309T944_POS_HILIC	25.0457455559308	25.0089288149353	25.1660093853978	25.2217289574642	25.1972294963401	25.2094621911053	25.2349577664418	25.95500020092
M312T190_POS_HILIC	23.1280716318226	23.2648223085011	23.2103273098184	23.382626610567	23.2666787273777	23.3490504263984	23.3099226641355	23.6572145117141
M314T633_POS_HILIC	22.8819332712235	23.007915495828	22.7460534985615	22.1891773125433	22.5426225269536	23.0004881288689	22.3894874185377	21.3039622599897
M314T731_POS_HILIC	20.106057187654	19.5944729962217	20.0923616209177	19.6206486293519	20.6084634534053	20.9589237596704	19.9796498824678	19.8585401016024
M325T1019_POS_HILIC	22.0996694034344	21.7249573215346	21.9978958688954	22.2162289925255	22.1498086333854	22.2262841713274	22.2222114538703	22.4948057838145
M329T700_POS_HILIC	22.3761594805174	22.871819317651	22.4247416659418	22.5830896724213	22.7130522965902	22.6002109499307	22.5326740529592	22.6411510637855
M349T475_POS_HILIC	22.5857548368481	21.9269793980462	21.8553912693456	21.9802068714024	22.1309754312738	21.9392575103613	22.335779438857	22.9395179333908
M349T914_POS_HILIC	20.4712409036477	20.1363495028647	20.0561142330361	20.244076179449	20.0339826298166	20.1993180567632	20.0461075270453	20.5828569999734
M352T291_POS_HILIC	21.8631149993536	21.6683314505188	21.6182939204575	21.4824122952711	21.415723104748	21.6591298630347	21.5461704381476	20.8654984381334
M364T442_POS_HILIC	24.4463719821006	24.4992818151733	23.991283730378	24.5625963200739	24.4088163498348	24.5852672906577	24.6693442778248	25.5571610454157
M365T532_POS_HILIC	23.0134435092248	22.4900825962963	22.4688475759201	22.9473261763494	23.3330838808829	22.8993526517665	22.9931590003827	23.3828628357585
M377T521_POS_HILIC	21.2076998739731	22.2801477651835	22.4647382415175	22.6868651673575	23.1594324775564	22.5812290084612	23.1234168595988	24.9343460212255
M383T203_POS_HILIC	30.2759440300048	30.3451786797491	30.3945774075174	30.1755038380176	30.1246908946685	30.1920297508262	30.1156314143772	30.0033521769808
M399T817_POS_HILIC	22.4917414770327	22.0429145573612	22.3357002023486	22.1951693453121	22.4290557335584	22.4493192984844	22.3879975576907	22.7973520969827
M414T311_POS_HILIC	23.1643994262308	23.0272361709511	22.9839490911613	22.7831822307672	23.0051963363475	23.0132901113328	23.3026175443437	23.8999032067605
M415T62_POS_HILIC	26.4235195850265	26.5584968753683	26.3941827176643	26.8938582096627	26.6610851795644	26.7172497599839	26.6375053747141	25.6911507352837
M427T738_POS_HILIC	20.9059250493364	21.4718355955682	21.3963334958046	21.6081065425188	21.5236469757051	21.4593038144728	21.2421101292967	22.2614826158576
M482T357_POS_HILIC	26.1459063700291	25.8283333898927	25.8185516736722	26.1876805534067	25.8812468935847	25.717149318894	25.9054716841217	25.9857784496711
M487T1027_POS_HILIC	20.7401067256514	20.8161281750472	20.5897286111716	20.7534818777582	20.8036831985126	20.7895303387564	20.9312956509731	21.123371032162
M488T372_POS_HILIC	22.004802191814	22.2884262180192	20.9568635860884	20.7750745225311	21.2170286964439	21.0460698974735	21.5010183016415	22.8398833073445
M489T704_POS_HILIC	20.9504382448875	20.7115890085728	20.7805773286153	20.591942256421	21.065139292387	20.7785744588263	20.5492766239836	20.6223338026154
M502T351_POS_HILIC	25.1084606329305	24.8590639770844	25.1403896567956	25.1619138583057	24.860354575141	24.982435293654	25.2031290139135	24.8158396551256
M517T743_POS_HILIC	20.3767822002151	20.1175810694345	19.7629835898327	20.2267182403244	20.337360610237	19.9756057974366	20.0593309656472	20.0609383263195
M531T732_POS_HILIC	20.8673391093673	20.6795406128127	20.4879671185886	20.5937670797375	20.8354847328562	20.6233227700472	20.377194027149	20.6314482723577
M562T354_POS_HILIC	22.5123452452722	22.4114581051935	22.3306938134202	22.5089371852853	22.5194266307943	22.4413894926547	22.3777698156611	21.9341559179552
M568T369_POS_HILIC	22.3430782762879	22.6400927385326	21.1273907814865	21.1151771054819	23.0595513698185	22.7650713327904	22.1107270247092	19.7917444004156
M583T349_POS_HILIC	22.7100186576667	23.6326336884011	23.3668321963606	23.5488540087882	23.0736023385914	23.329529699559	23.439055949822	23.1509014722651
M585T298_POS_HILIC	23.1249510803075	23.5618871739039	23.2769049758581	23.0880645806837	23.1317342563044	23.5867753151387	23.5676838053021	22.6124179484638
M604T313_POS_HILIC	23.5384882805772	22.5594322778931	22.6658687352235	22.93656120157	22.7363906466765	22.7788528030914	22.8338018927435	22.2876299942514
M629T693_POS_HILIC	24.9530846970114	25.427219406567	25.096389235402	24.830285212024	25.0769464592598	25.1428873998741	25.3864628658272	24.6690620514353
M632T391_POS_HILIC	26.0624687870741	25.7876442563941	26.9669318950247	26.2087640288197	25.3155089277262	26.3877728198928	27.2970611077595	25.310813237257
M725T273_POS_HILIC	24.868561455966	25.3306381951464	25.1340361048414	24.8350175670542	24.8789230645078	24.9247130604535	25.7078907135096	25.2718407556736
M743T309_POS_HILIC	24.7471827777633	25.1364057808406	24.6737441706421	24.8302575142174	24.4290577477897	24.5690085629283	24.7833043477299	24.329222396389
M745T284_1_POS_HILIC	25.9161302660679	25.0840894040769	25.0662860281789	25.1724697657696	24.834373300522	25.1040231410576	25.055540392094	24.6254520824647
M745T311_POS_HILIC	24.7637594638494	25.1224441212819	24.6676412194072	24.6906286213644	24.4135790470919	24.4714071477209	24.7334975516765	24.2144336362969
M749T271_POS_HILIC	23.7949797364175	24.601145395445	23.963402519677	23.8215735563945	23.910155917686	23.979715825931	24.7190552270661	24.24382038205
M751T271_POS_HILIC	24.9056817141953	25.7115102796862	25.3252311088027	25.1601863408042	25.1126103357588	25.1345523845784	25.8782444039555	25.3923263706583
M769T278_POS_HILIC	24.6440747472341	24.5709527929488	24.3112503462501	24.5186082376815	24.5128730429325	24.7931276811084	24.8692056963859	24.4397704038287
M771T309_POS_HILIC	24.673137115853	24.9644480054512	24.6889042976652	24.6040608312383	24.2272258799044	24.3796543497064	24.6132618572209	24.3648413486025
M773T312_POS_HILIC	25.2492217239847	25.501314775113	25.1031280179567	25.2887904422861	24.845435883102	25.104933926309	25.2052482245766	25.0568966719706
M773T311_POS_HILIC	23.2341316885859	23.5820733773172	23.1690141052916	23.3139263762464	22.9630325746061	22.9403974417797	23.2359456513287	23.1196722439927
M775T269_POS_HILIC	23.0087208797385	23.735284634642	23.2114935514752	23.046128790763	23.0671439035836	22.9904314279032	23.77046561699	22.8786147726519
M777T269_POS_HILIC	23.7585442352766	24.4889191661469	23.9867302727665	23.7859629511486	23.6763923059084	23.6984615470157	24.5234799036738	23.9987258236427
M781T309_POS_HILIC	26.9373192514991	27.173874764706	27.2344375429586	26.884018668078	26.9966200370653	26.996047589521	27.3215749955358	27.172742418313
M783T307_POS_HILIC	29.1734762442421	29.1117621799311	29.1418723491342	28.9529249667473	29.1629198241682	29.2832200628586	29.371641410969	28.7418902699042
M787T309_POS_HILIC	29.9066475729312	29.9134883030391	29.614015167224	29.7359976693797	29.5674865449011	29.6777515911294	29.6950118427884	29.4356791915686
M795T305_POS_HILIC	25.5394843438022	26.0298098537008	25.8711833494508	25.632317039708	25.5203685756173	25.7289692512805	25.8891376627572	25.5239988388831
M797T306_POS_HILIC	24.6447255165307	24.8878593925053	24.7390335157859	24.6149591631803	24.468171434483	24.6459405136342	24.7779152466073	24.4168145088424
M798T307_POS_HILIC	22.3178008914629	22.5906877523742	22.6036270004931	22.40325819187	22.5791707201739	22.6569937005329	22.7075004491224	22.342003888385
M807T306_POS_HILIC	27.5145960223657	28.0492582281155	27.5664336255147	27.3613661906195	27.8167246182284	27.6617514568944	27.9170062243396	27.571646261384
M811T305_POS_HILIC	28.1642906089488	28.366054619229	28.4104659081155	28.2262919303272	28.4865509244004	28.5512577913268	28.6100703800468	28.0689941151278
M811T339_POS_HILIC	22.8176808862139	22.6691422134357	22.8245834320007	22.7543246920661	22.688952354641	22.7933848431995	22.8555773938101	22.277021809576
M835T305_POS_HILIC	25.8724500191814	26.3823478399982	26.0319567765307	25.8704227263827	26.2628827631812	26.0697460676906	26.4481247163027	26.1421718581565
M75T509_NEG_HILIC	25.3323140526331	25.5252549626895	25.5076348401969	25.4435785517066	25.4305763485888	25.438727051364	25.3619233187865	25.4086104091313
M79T696_NEG_HILIC	27.3784279394219	27.5658927671495	27.2228470890086	27.4677692995622	27.4237284041277	27.5487111578399	27.3783895788942	27.2410951100846
M87T453_NEG_HILIC	26.9923496505893	26.878918792417	26.8061235935848	26.9143214298749	26.7863732417517	26.9789625145822	26.9289488255587	26.8650814555083
M88T542_NEG_HILIC	29.3273492683719	28.9690551222871	29.0717226022663	29.167965391691	29.1436783452576	29.1738638496835	29.2114735325052	29.4022433114486
M89T344_NEG_HILIC	32.5714731600609	32.4188949435528	32.404282498845	32.4122700757207	32.4726437686911	32.4947771958507	32.4529299194161	32.2566846996437
M91T344_NEG_HILIC	25.1519663331255	25.055667593863	24.9497558232489	24.9893603311365	25.0486355589588	24.9986665532474	25.0341113911873	24.8672372824416
M101T106_NEG_HILIC	25.8504696999325	25.6081461559753	25.5269049810776	25.4803765561624	25.5979691385181	25.4435647098944	25.4497965947275	25.4660862096228
M102T628_NEG_HILIC	26.1909718574132	25.4407948419272	25.7200723830128	25.8092920184462	26.0421332099309	26.1300961858998	25.9407136660176	26.0782548123804
M103T333_NEG_HILIC	29.7366165415231	30.3537131233301	30.1824508030518	29.7626618719148	30.0471221428069	30.0471999562	29.6191759025133	29.5370247222616
M104T587_NEG_HILIC	27.2038919323997	27.2382773330549	27.0451061087119	27.2082369599126	27.0238618671734	27.1819761288827	26.9795836537001	27.1063192750995
M104T333_NEG_HILIC	25.2098919369947	25.8451905972082	25.7040319129063	25.2820254072586	25.5204432474448	25.514434905614	25.085828732264	24.9925409350092
M105T473_NEG_HILIC	28.798554055306	28.8489090436111	28.7468126305059	28.9651830271244	28.8287331043837	28.8900218333947	28.8595364737624	29.2345548779184
M107T102_NEG_HILIC	24.8311079009464	24.5906130695494	24.6260956714491	24.5913000209958	24.5766564031882	24.6291510418841	24.7126314896053	24.992986445371
M109T60_NEG_HILIC	23.631194906532	23.2750531775594	23.1373440836435	23.3904234822607	23.9382634757546	23.5285086100168	23.5943201028504	23.1602806463358
M111T680_NEG_HILIC	27.3034852502234	27.8249053592246	27.9647116025433	28.2355702549103	27.9164862765054	28.0216973216195	27.8927507833985	28.3214022522329
M111T489_NEG_HILIC	23.0736662040322	22.7121924567026	22.9274881787879	22.9027157311982	22.9744173835236	23.0182176266349	22.9527050853374	23.2233816723935
M113T592_NEG_HILIC	23.3859602569921	23.5313013701042	23.1161113543965	23.0647659313183	23.0379489267229	23.1802266812082	23.2531011942293	22.8871272297765
M114T478_NEG_HILIC	28.693384489506	28.5714223344156	28.5556583201477	28.6013234229523	28.8215402581305	28.6925489657545	28.8308234048733	29.4173504614069
M115T628_NEG_HILIC	24.9264431040392	24.6812706186885	24.5264832564201	24.9296784720432	24.9212644349149	24.77735033514	24.6533126510329	25.1280207810919
M116T446_1_NEG_HILIC	30.3706155969167	30.7181773461739	30.5714369700977	30.3032588907857	30.4844045790714	30.4718835279872	30.4389068834206	30.6649228877459
M117T590_NEG_HILIC	22.3976943436012	22.5622685176904	22.4668149654787	22.531206645874	22.4813481433737	22.5782703555834	22.5096648231488	22.6973594108584
M117T240_NEG_HILIC	27.6244452392399	27.6255561709553	27.4033987924358	27.2479812190302	27.5323326795444	27.4607816585467	27.3764086073853	27.2861890678543
M118T538_NEG_HILIC	29.6024025119254	29.3031547073525	29.2254922499205	29.3892766531485	29.3004569306966	29.2865434386947	29.319709179648	29.8192431453354
M119T455_1_NEG_HILIC	24.2936979826608	24.2767460081426	24.1998740604599	24.3069729071839	24.0557032466751	24.2885893101939	24.2975024291282	24.1645378372048
M119T101_NEG_HILIC	23.7757274402537	24.0434468939886	23.5686441242594	23.7637328530054	23.8490565514611	24.0065211684691	23.7981620846488	24.0491628404447
M119T267_NEG_HILIC	22.1416180834256	22.3672445308142	23.123781393557	22.4549702239439	22.7282811548739	22.2878122344347	22.4440742689549	22.1439981577322
M121T216_NEG_HILIC	25.6295192846434	25.0357583119617	25.7735463794635	25.9964498056436	25.9263409452037	25.9554508571862	25.4713177170761	25.743144973413
M125T98_NEG_HILIC	25.8929882254077	24.4602278524183	24.4656978299487	24.8904281294374	25.3695901147167	25.1583195335847	25.6596987800855	25.1141333003059
M125T458_NEG_HILIC	26.4011193947244	26.5964550077114	26.6555301716494	26.5481909320017	26.5146892462095	26.6206687652216	26.578057639405	26.5733220334218
M129T672_NEG_HILIC	24.743065802557	24.6454923872434	24.6141527932527	24.8809092442218	24.8110405846266	24.7248582395394	24.7829902174648	24.8931352857543
M129T324_NEG_HILIC	23.8045225356753	24.1048438087949	24.2821606663612	23.9342863257053	23.7964876259663	23.9960569224897	24.1514014749624	24.0222876946807
M130T539_NEG_HILIC	25.0525255189373	24.9211874375879	24.5123982351431	24.9594701057272	24.7244281124798	24.8081368917137	25.012810803035	25.4818582842092
M130T386_NEG_HILIC	30.9821237852392	31.1925944300921	31.0957456748325	31.1006735607835	31.1120441337944	30.9822024513747	31.0088895624527	31.4851926160454
M131T530_NEG_HILIC	21.3534247282026	21.7035309522571	22.3668208508464	21.8547249001231	22.0286834327425	21.8941442038161	22.0843259205416	22.7711935566
M131T586_NEG_HILIC	25.7902751742439	25.7249302678419	25.7554764005069	25.6845373656315	25.4408656527766	25.6210342970068	25.581288818497	25.6099550344163
M131T457_NEG_HILIC	26.1440292622567	26.2717389850545	26.1660533373376	26.2733679259868	26.2879758618051	26.4516090587502	26.2682511982638	26.4375551979268
M131T134_NEG_HILIC	28.8380352415882	28.6792285381297	28.7174357225027	28.5644530485926	28.6065855866599	28.4821862127373	28.4017337399504	28.5339372848763
M131T975_NEG_HILIC	27.763015467516	27.8814523048314	27.7960172105384	27.8887253276459	27.9631298487884	27.9411527771039	27.8047313086264	27.8639402426694
M131T222_NEG_HILIC	24.2552382194475	24.1634087902383	24.0893451230472	24.502285185958	24.4655989077234	24.4635269059514	24.3323282119877	24.2657936375293
M132T631_NEG_HILIC	25.7230223579536	24.8466162516798	25.1783878756921	25.1321824064943	25.1850608571159	25.2524184776873	25.2448604095373	25.1218047782761
M133T625_1_NEG_HILIC	28.0924196490288	27.6950726516269	27.9206429335558	28.2583747102687	28.2592860174719	28.1172512740987	27.9317366410006	28.5776821130664
M133T138_NEG_HILIC	25.333705082644	25.3654403872923	25.208261008495	25.3354461786928	26.4282226380863	25.5844568813372	26.2752913436792	26.6852205970364
M135T509_1_NEG_HILIC	30.4652897636802	30.6874013622625	30.5863349515302	30.5737145844299	30.5494769753	30.523089860271	30.4819114066927	30.5254236774294
M135T123_1_NEG_HILIC	23.8831315944736	23.978517127914	23.8618344916307	23.8368977586406	23.888739363177	23.9072656001377	24.1395950325634	24.1903726279366
M137T236_NEG_HILIC	22.8394988561899	22.9801220050825	22.484809347464	22.9908843241228	23.0428516106587	23.2046716948102	23.2682169893474	23.2332811475017
M138T456_NEG_HILIC	25.2947492665554	25.548126577515	24.8781454471774	25.0415904633646	25.1268490384589	25.3284982954696	24.9378056490166	26.2533826384591
M140T798_NEG_HILIC	23.2577065388133	23.0874768447821	23.0384341553027	23.2206091706097	23.1183296805143	23.0480688175568	23.0327951319754	23.1270870167376
M142T423_NEG_HILIC	23.501517143731	23.3690961874505	23.2467721338434	23.181643476777	23.4132798158441	23.4267171113847	23.3624568351121	23.403113424211
M145T236_NEG_HILIC	25.278816775504	25.0717200811472	25.1204207636278	25.0390592821624	25.4899010946275	25.3115978374121	25.0518362131682	25.0637484640925
M145T575_NEG_HILIC	29.0459296921664	28.9762950634607	29.0326963946936	28.9891335639802	28.9748690187645	29.0096232817746	29.1125331184222	28.8034889724924
M145T969_NEG_HILIC	29.6136425662487	29.2563916626161	29.5008585930144	29.6306349687668	29.4883535787583	29.5255405507191	29.4899932268044	29.7256058587155
M146T310_NEG_HILIC	24.6286896367528	24.4732114711724	24.5781899274664	24.3949897488128	24.7609307758336	24.7742070778622	24.760337178856	24.5011639550724
M146T625_1_NEG_HILIC	29.3299402603709	28.5117296141792	28.9054752725211	28.9800008946341	29.2733767896544	29.3703700677968	29.1855071572632	29.3136282774611
M147T670_NEG_HILIC	23.5769682654208	23.7132385483918	23.7356209591449	23.9224298504309	23.8262080734855	23.7521987876773	23.9094845877364	23.6680567788507
M147T374_NEG_HILIC	24.96429149124	24.8641036359517	24.8556780985133	24.8046037457689	24.8716167148943	24.979948393719	24.9113187087854	24.9121819056835
M149T69_NEG_HILIC	24.7575392192035	25.5289983896524	26.3442616747791	26.2762568219999	25.8214678007764	25.5567792774466	25.992372202293	26.1166240667959
M151T100_NEG_HILIC	24.4032739742024	23.9161688041421	24.2999091288571	24.1137969045255	23.8881183411596	24.1503828739449	23.9779622188141	24.5314845147215
M153T468_NEG_HILIC	25.0048094846641	24.5191011027294	24.444179939699	24.6813335054495	24.6961121310207	24.788276087304	24.8838780060769	24.7734195204124
M153T268_NEG_HILIC	23.7272717174818	23.7985375570276	23.8530464281952	23.7582043015446	23.7271668377116	23.8701548384742	23.9773551366545	23.7752428241322
M154T580_NEG_HILIC	28.2019259438937	27.9749783273081	28.1238991799891	28.0571222177844	27.8741938511314	27.9806402977953	27.9585267882241	27.6466844437723
M157T374_NEG_HILIC	28.5251204898009	27.9588042964847	28.333578791732	28.7111845152434	28.2442149115207	28.3944222787322	28.4891932200632	28.2952992308941
M157T412_NEG_HILIC	24.7259199063438	24.8387041887885	24.9056669021227	24.7709437212973	25.0698006566084	24.9116621125329	25.1431117421232	25.1657245460572
M158T285_NEG_HILIC	24.1107420578316	24.3208445679488	24.0060950299602	24.1246048958774	24.2549775092536	24.1916331917363	24.1744758138556	24.5688148434484
M159T690_NEG_HILIC	25.4079459064752	25.2832333108525	25.2914571046954	25.2814357290703	25.3280621102853	25.3500793032351	25.3389406389784	25.250678205922
M160T646_NEG_HILIC	25.3241033707671	25.1089503609114	25.6588069959415	25.3215708868436	25.6878600019131	25.4806856877704	25.5392326577158	26.1300387808306
M161T987_NEG_HILIC	21.6661483793375	21.5849114415823	21.6067061533062	21.5319986717968	21.7277530711518	21.8016587941131	21.9057360142323	21.7388509634649
M163T469_NEG_HILIC	26.6828858595845	26.8492802615368	25.9938461073477	27.4090895284172	26.5917181612067	27.024548816161	26.8439594695799	28.2931898372314
M163T370_NEG_HILIC	22.4491929707599	21.8516631347483	22.2813936683215	22.2086885189888	21.9814322881597	22.0127978954896	22.0693962826223	21.9137288824544
M164T373_NEG_HILIC	29.8314305609367	29.7910864282691	29.8661315828217	29.7358051553422	29.8869919729116	29.892827586339	29.8886878137119	29.8358953708105
M165T470_NEG_HILIC	25.5428878839347	24.8834522575834	25.6115948875302	24.9624004786391	25.3530847855148	24.8992082456466	25.5375244704074	26.2673998842557
M167T574_NEG_HILIC	22.9515081597132	22.7992235148935	22.7114217144431	22.9547965521144	22.963322605315	22.9429219994511	22.8132455496233	22.8450603905649
M167T100_NEG_HILIC	23.9628285047604	24.0721071891029	23.9876126528297	24.064074800514	24.4508486658879	24.3047420070067	24.155441755837	25.0083575265232
M168T609_NEG_HILIC	26.8061445731472	26.958060524115	26.8017553178573	26.1641077954396	27.0622588020881	26.952861864703	26.9191610674683	27.8734314590186
