"","variable_id","ENTREZID"
"738","transcriptome_C22orf23","84645"
"739","transcriptome_C22orf39","128977"
"740","transcriptome_C2CD2L","9854"
"741","transcriptome_C2CD3","26005"
"742","transcriptome_C2CD4D","100191040"
"743","transcriptome_C2CD5","9847"
"744","transcriptome_C2orf16","84226"
"745","transcriptome_C2orf49","79074"
"746","transcriptome_C2orf68","388969"
"747","transcriptome_C2orf69","205327"
"748","transcriptome_C2orf81","388963"
"749","transcriptome_C2orf88","84281"
"750","transcriptome_C3","718"
"751","transcriptome_C3AR1","719"
"752","transcriptome_C3orf38","285237"
"753","transcriptome_C3orf49","132200"
"754","transcriptome_C3orf52","79669"
"755","transcriptome_C4orf46","201725"
"756","transcriptome_C5","727"
"757","transcriptome_C5AR1","728"
"758","transcriptome_C5orf34","375444"
"759","transcriptome_C5orf58","133874"
"760","transcriptome_C6orf120","387263"
"761","transcriptome_C6orf132","647024"
"762","transcriptome_C6orf136","221545"
"763","transcriptome_C6orf226","441150"
"764","transcriptome_C6orf47","57827"
"765","transcriptome_C6orf62","81688"
"766","transcriptome_C6orf89","221477"
"767","transcriptome_C7orf57","136288"
"768","transcriptome_C8orf58","541565"
"769","transcriptome_C8orf82","414919"
"770","transcriptome_C9orf131","138724"
"771","transcriptome_C9orf152","401546"
"772","transcriptome_C9orf24","84688"
"773","transcriptome_CA11","770"
"774","transcriptome_CA14","23632"
"775","transcriptome_CA2","760"
"776","transcriptome_CA3","761"
"777","transcriptome_CA5B","11238"
"778","transcriptome_CA6","765"
"779","transcriptome_CA7","766"
"780","transcriptome_CAB39","51719"
"781","transcriptome_CABIN1","23523"
"782","transcriptome_CABLES1","91768"
"783","transcriptome_CABLES2","81928"
"784","transcriptome_CABP7","164633"
"785","transcriptome_CABYR","26256"
"786","transcriptome_CACFD1","11094"
"787","transcriptome_CACNA1A","773"
"788","transcriptome_CACNA1C","775"
"789","transcriptome_CACNA1D","776"
"790","transcriptome_CACNA1E","777"
"791","transcriptome_CACNA1F","778"
"792","transcriptome_CACNA1I","8911"
"793","transcriptome_CACNA2D2","9254"
"794","transcriptome_CACNB2","783"
"795","transcriptome_CACNB3","784"
"796","transcriptome_CACNG1","786"
"797","transcriptome_CACNG4","27092"
"798","transcriptome_CACNG8","59283"
"799","transcriptome_CACTIN","58509"
"800","transcriptome_CACUL1","143384"
"801","transcriptome_CACYBP","27101"
"802","transcriptome_CAD","790"
"803","transcriptome_CAGE1","285782"
"804","transcriptome_CALB1","793"
"805","transcriptome_CALCOCO1","57658"
"806","transcriptome_CALCOCO2","10241"
"807","transcriptome_CALD1","800"
"808","transcriptome_CALHM1","255022"
"809","transcriptome_CALHM2","51063"
"810","transcriptome_CALM1","801"
"811","transcriptome_CALM3","808"
"812","transcriptome_CALR","811"
"813","transcriptome_CAMK1","8536"
"814","transcriptome_CAMK2D","817"
"815","transcriptome_CAMK2G","818"
"816","transcriptome_CAMKK2","10645"
"817","transcriptome_CAMSAP1","157922"
"818","transcriptome_CAMSAP2","23271"
"819","transcriptome_CAMSAP3","57662"
"820","transcriptome_CAMTA1","23261"
"821","transcriptome_CAMTA2","23125"
"822","transcriptome_CAND1","55832"
"823","transcriptome_CAND2","23066"
"824","transcriptome_CANT1","124583"
"825","transcriptome_CANX","821"
"826","transcriptome_CAPG","822"
"827","transcriptome_CAPN1","823"
"828","transcriptome_CAPN12","147968"
"829","transcriptome_CAPN15","6650"
"830","transcriptome_CAPN3","825"
"831","transcriptome_CAPRIN1","4076"
"832","transcriptome_CAPS","828"
"833","transcriptome_CAPZA1","829"
"834","transcriptome_CARD14","79092"
"835","transcriptome_CARD8","22900"
"836","transcriptome_CARD9","64170"
"837","transcriptome_CARF","79800"
"838","transcriptome_CARHSP1","23589"
"839","transcriptome_CARM1","10498"
"840","transcriptome_CARNS1","57571"
"841","transcriptome_CARS2","79587"
"842","transcriptome_CASK","8573"
"843","transcriptome_CASKIN1","57524"
"844","transcriptome_CASKIN2","57513"
"845","transcriptome_CASP10","843"
"846","transcriptome_CASP2","835"
"847","transcriptome_CASP4","837"
"848","transcriptome_CASP6","839"
"849","transcriptome_CASP8AP2","9994"
"850","transcriptome_CASS4","57091"
"851","transcriptome_CASZ1","54897"
"852","transcriptome_CATIP","375307"
"853","transcriptome_CBFA2T2","9139"
"854","transcriptome_CBFA2T3","863"
"855","transcriptome_CBFB","865"
"856","transcriptome_CBL","867"
"857","transcriptome_CBLL1","79872"
"858","transcriptome_CBR3","874"
"859","transcriptome_CBS","875"
"860","transcriptome_CBX1","10951"
"861","transcriptome_CBX4","8535"
"862","transcriptome_CBX5","23468"
"863","transcriptome_CBY1","25776"
"864","transcriptome_CBY3","646019"
"865","transcriptome_CC2D1A","54862"
"866","transcriptome_CC2D1B","200014"
"867","transcriptome_CCAR1","55749"
"868","transcriptome_CCAR2","57805"
"869","transcriptome_CCDC106","29903"
"870","transcriptome_CCDC107","203260"
"871","transcriptome_CCDC115","84317"
"872","transcriptome_CCDC117","150275"
"873","transcriptome_CCDC120","90060"
"874","transcriptome_CCDC121","79635"
"875","transcriptome_CCDC122","160857"
"876","transcriptome_CCDC124","115098"
"877","transcriptome_CCDC125","202243"
"878","transcriptome_CCDC13","152206"
"879","transcriptome_CCDC137","339230"
"880","transcriptome_CCDC141","285025"
"881","transcriptome_CCDC152","100129792"
"882","transcriptome_CCDC157","550631"
"883","transcriptome_CCDC159","126075"
"884","transcriptome_CCDC167","154467"
"885","transcriptome_CCDC168","643677"
"886","transcriptome_CCDC17","149483"
"887","transcriptome_CCDC179","100500938"
"888","transcriptome_CCDC18","343099"
"889","transcriptome_CCDC183","84960"
"890","transcriptome_CCDC28B","79140"
"891","transcriptome_CCDC30","728621"
"892","transcriptome_CCDC38","120935"
"893","transcriptome_CCDC39","339829"
"894","transcriptome_CCDC47","57003"
"895","transcriptome_CCDC50","152137"
"896","transcriptome_CCDC57","284001"
"897","transcriptome_CCDC59","29080"
"898","transcriptome_CCDC6","8030"
"899","transcriptome_CCDC61","729440"
"900","transcriptome_CCDC65","85478"
"901","transcriptome_CCDC66","285331"
"902","transcriptome_CCDC69","26112"
"903","transcriptome_CCDC71L","168455"
"904","transcriptome_CCDC73","493860"
"905","transcriptome_CCDC78","124093"
"906","transcriptome_CCDC80","151887"
"907","transcriptome_CCDC82","79780"
"908","transcriptome_CCDC83","220047"
"909","transcriptome_CCDC85B","11007"
"910","transcriptome_CCDC85C","317762"
"911","transcriptome_CCDC86","79080"
"912","transcriptome_CCDC88A","55704"
"913","transcriptome_CCDC88B","283234"
"914","transcriptome_CCDC88C","440193"
"915","transcriptome_CCDC9","26093"
"916","transcriptome_CCDC90B","60492"
"917","transcriptome_CCDC91","55297"
"918","transcriptome_CCDC92","80212"
"919","transcriptome_CCDC93","54520"
"920","transcriptome_CCDC96","257236"
"921","transcriptome_CCDC97","90324"
"922","transcriptome_CCL3","6348"
"923","transcriptome_CCL4","6351"
"924","transcriptome_CCL5","6352"
"925","transcriptome_CCNB2","9133"
"926","transcriptome_CCND1","595"
"927","transcriptome_CCND2","894"
"928","transcriptome_CCND3","896"
"929","transcriptome_CCNDBP1","23582"
"930","transcriptome_CCNF","899"
"931","transcriptome_CCNG1","900"
"932","transcriptome_CCNI","10983"
"933","transcriptome_CCNI2","645121"
"934","transcriptome_CCNJ","54619"
"935","transcriptome_CCNL1","57018"
"936","transcriptome_CCNL2","81669"
"937","transcriptome_CCNT1","904"
"938","transcriptome_CCNT2","905"
"939","transcriptome_CCNY","219771"
"940","transcriptome_CCNYL1","151195"
"941","transcriptome_CCR10","2826"
"942","transcriptome_CCR2","729230"
"943","transcriptome_CCR5","1234"
"944","transcriptome_CCR6","1235"
"945","transcriptome_CCR7","1236"
"946","transcriptome_CCR9","10803"
"947","transcriptome_CCSAP","126731"
"948","transcriptome_CCSER2","54462"
"949","transcriptome_CCT3","7203"
"950","transcriptome_CCT4","10575"
"951","transcriptome_CCT5","22948"
"952","transcriptome_CCT6A","908"
"953","transcriptome_CCT8","10694"
"954","transcriptome_CD101","9398"
"955","transcriptome_CD14","929"
"956","transcriptome_CD151","977"
"957","transcriptome_CD163","9332"
"958","transcriptome_CD164","8763"
"959","transcriptome_CD180","4064"
"960","transcriptome_CD19","930"
"961","transcriptome_CD2","914"
"962","transcriptome_CD22","933"
"963","transcriptome_CD226","10666"
"964","transcriptome_CD244","51744"
"965","transcriptome_CD27","939"
"966","transcriptome_CD274","29126"
"967","transcriptome_CD28","940"
"968","transcriptome_CD2AP","23607"
"969","transcriptome_CD2BP2","10421"
"970","transcriptome_CD300A","11314"
"971","transcriptome_CD300C","10871"
"972","transcriptome_CD300E","342510"
"973","transcriptome_CD36","948"
"974","transcriptome_CD37","951"
"975","transcriptome_CD3D","915"
"976","transcriptome_CD3E","916"
"977","transcriptome_CD3G","917"
"978","transcriptome_CD44","960"
"979","transcriptome_CD46","4179"
"980","transcriptome_CD52","1043"
"981","transcriptome_CD53","963"
"982","transcriptome_CD55","1604"
"983","transcriptome_CD63","967"
"984","transcriptome_CD68","968"
"985","transcriptome_CD69","969"
"986","transcriptome_CD72","971"
"987","transcriptome_CD74","972"
"988","transcriptome_CD79A","973"
"989","transcriptome_CD79B","974"
"990","transcriptome_CD80","941"
"991","transcriptome_CD83","9308"
"992","transcriptome_CD84","8832"
"993","transcriptome_CD8A","925"
"994","transcriptome_CD8B","926"
"995","transcriptome_CD99L2","83692"
"996","transcriptome_CDAN1","146059"
"997","transcriptome_CDC123","8872"
"998","transcriptome_CDC14A","8556"
"999","transcriptome_CDC14B","8555"
"1000","transcriptome_CDC20","991"
"1001","transcriptome_CDC25B","994"
"1002","transcriptome_CDC25C","995"
"1003","transcriptome_CDC27","996"
"1004","transcriptome_CDC37","11140"
"1005","transcriptome_CDC37L1","55664"
"1006","transcriptome_CDC40","51362"
"1007","transcriptome_CDC42","998"
"1008","transcriptome_CDC42BPA","8476"
"1009","transcriptome_CDC42BPB","9578"
"1010","transcriptome_CDC42EP3","10602"
"1011","transcriptome_CDC42SE2","56990"
"1012","transcriptome_CDC5L","988"
"1013","transcriptome_CDC7","8317"
"1014","transcriptome_CDCA7L","55536"
"1015","transcriptome_CDCP1","64866"
"1016","transcriptome_CDH23","64072"
"1017","transcriptome_CDHR5","53841"
"1018","transcriptome_CDIP1","29965"
"1019","transcriptome_CDK10","8558"
"1020","transcriptome_CDK12","51755"
"1021","transcriptome_CDK13","8621"
"1022","transcriptome_CDK17","5128"
"1023","transcriptome_CDK19","23097"
"1024","transcriptome_CDK4","1019"
"1025","transcriptome_CDK5RAP2","55755"
"1026","transcriptome_CDK5RAP3","80279"
"1027","transcriptome_CDK6","1021"
"1028","transcriptome_CDK9","1025"
"1029","transcriptome_CDKL1","8814"
"1030","transcriptome_CDKN1A","1026"
"1031","transcriptome_CDKN1B","1027"
"1032","transcriptome_CDKN1C","1028"
"1033","transcriptome_CDKN2AIP","55602"
"1034","transcriptome_CDKN2AIPNL","91368"
"1035","transcriptome_CDKN2B","1030"
"1036","transcriptome_CDKN2C","1031"
"1037","transcriptome_CDKN2D","1032"
"1038","transcriptome_CDKN3","1033"
"1039","transcriptome_CDR2","1039"
"1040","transcriptome_CDRT15","146822"
"1041","transcriptome_CDT1","81620"
"1042","transcriptome_CDYL","9425"
"1043","transcriptome_CEACAM1","634"
"1044","transcriptome_CEACAM6","4680"
"1045","transcriptome_CEBPA","1050"
"1046","transcriptome_CEBPB","1051"
"1047","transcriptome_CEBPD","1052"
"1048","transcriptome_CEBPZ","10153"
"1049","transcriptome_CEBPZOS","100505876"
"1050","transcriptome_CELA2B","51032"
"1051","transcriptome_CELF1","10658"
"1052","transcriptome_CELF4","56853"
"1053","transcriptome_CELSR1","9620"
"1054","transcriptome_CELSR2","1952"
"1055","transcriptome_CELSR3","1951"
"1056","transcriptome_CEMIP","57214"
"1057","transcriptome_CEMP1","752014"
"1058","transcriptome_CEND1","51286"
"1059","transcriptome_CENPB","1059"
"1060","transcriptome_CENPK","64105"
"1061","transcriptome_CENPL","91687"
"1062","transcriptome_CENPN","55839"
"1063","transcriptome_CENPO","79172"
"1064","transcriptome_CENPP","401541"
"1065","transcriptome_CENPT","80152"
"1066","transcriptome_CENPU","79682"
"1067","transcriptome_CENPV","201161"
"1068","transcriptome_CEP104","9731"
"1069","transcriptome_CEP135","9662"
"1070","transcriptome_CEP164","22897"
"1071","transcriptome_CEP170","9859"
"1072","transcriptome_CEP19","84984"
"1073","transcriptome_CEP192","55125"
"1074","transcriptome_CEP250","11190"
"1075","transcriptome_CEP290","80184"
"1076","transcriptome_CEP350","9857"
"1077","transcriptome_CEP44","80817"
"1078","transcriptome_CEP63","80254"
"1079","transcriptome_CEP68","23177"
"1080","transcriptome_CEP76","79959"
"1081","transcriptome_CEP83","51134"
"1082","transcriptome_CEP85","64793"
"1083","transcriptome_CEP85L","387119"
"1084","transcriptome_CEP95","90799"
"1085","transcriptome_CEPT1","10390"
"1086","transcriptome_CERK","64781"
"1087","transcriptome_CERKL","375298"
"1088","transcriptome_CERS2","29956"
"1089","transcriptome_CERS5","91012"
"1090","transcriptome_CES2","8824"
"1091","transcriptome_CES4A","283848"
"1092","transcriptome_CETP","1071"
"1093","transcriptome_CFB","629"
"1094","transcriptome_CFD","1675"
"1095","transcriptome_CFDP1","10428"
"1096","transcriptome_CFL1","1072"
"1097","transcriptome_CFLAR","8837"
"1098","transcriptome_CFP","5199"
"1099","transcriptome_CGGBP1","8545"
"1100","transcriptome_CGREF1","10669"
"1101","transcriptome_CHAC2","494143"
"1102","transcriptome_CHAD","1101"
"1103","transcriptome_CHADL","150356"
"1104","transcriptome_CHAF1A","10036"
"1105","transcriptome_CHD1","1105"
"1106","transcriptome_CHD1L","9557"
"1107","transcriptome_CHD2","1106"
"1108","transcriptome_CHD3","1107"
"1109","transcriptome_CHD4","1108"
"1110","transcriptome_CHD6","84181"
"1111","transcriptome_CHD7","55636"
"1112","transcriptome_CHD8","57680"
"1113","transcriptome_CHD9","80205"
"1114","transcriptome_CHEK1","1111"
"1115","transcriptome_CHERP","10523"
"1116","transcriptome_CHFR","55743"
"1117","transcriptome_CHIC2","26511"
"1118","transcriptome_CHMP3","51652"
"1119","transcriptome_CHMP4B","128866"
"1120","transcriptome_CHMP7","91782"
"1121","transcriptome_CHORDC1","26973"
"1122","transcriptome_CHP1","11261"
"1123","transcriptome_CHPF2","54480"
"1124","transcriptome_CHPT1","56994"
"1125","transcriptome_CHRAC1","54108"
"1126","transcriptome_CHRM5","1133"
"1127","transcriptome_CHRNA2","1135"
"1128","transcriptome_CHRNB1","1140"
"1129","transcriptome_CHRNB2","1141"
"1130","transcriptome_CHRND","1144"
"1131","transcriptome_CHRNE","1145"
"1132","transcriptome_CHRNG","1146"
"1133","transcriptome_CHST11","50515"
"1134","transcriptome_CHST15","51363"
"1135","transcriptome_CHST2","9435"
"1136","transcriptome_CHST3","9469"
"1137","transcriptome_CHTF8","54921"
"1138","transcriptome_CHTOP","26097"
"1139","transcriptome_CIAO1","9391"
"1140","transcriptome_CIB1","10519"
"1141","transcriptome_CIB3","117286"
"1142","transcriptome_CIDEB","27141"
"1143","transcriptome_CIITA","4261"
"1144","transcriptome_CIPC","85457"
"1145","transcriptome_CIR1","9541"
"1146","transcriptome_CIRBP","1153"
"1147","transcriptome_CISD2","493856"
"1148","transcriptome_CISD3","284106"
"1149","transcriptome_CISH","1154"
"1150","transcriptome_CIT","11113"
"1151","transcriptome_CITED2","10370"
"1152","transcriptome_CKAP4","10970"
"1153","transcriptome_CKAP5","9793"
"1154","transcriptome_CKLF","51192"
"1155","transcriptome_CKM","1158"
"1156","transcriptome_CKMT2","1160"
"1157","transcriptome_CLASP1","23332"
"1158","transcriptome_CLASP2","23122"
"1159","transcriptome_CLASRP","11129"
"1160","transcriptome_CLCC1","23155"
"1161","transcriptome_CLCF1","23529"
"1162","transcriptome_CLCN2","1181"
"1163","transcriptome_CLCN3","1182"
"1164","transcriptome_CLCN7","1186"
"1165","transcriptome_CLDN18","51208"
"1166","transcriptome_CLDN19","149461"
"1167","transcriptome_CLDN2","9075"
"1168","transcriptome_CLDN20","49861"
"1169","transcriptome_CLDN7","1366"
"1170","transcriptome_CLEC12A","160364"
"1171","transcriptome_CLEC16A","23274"
"1172","transcriptome_CLEC17A","388512"
"1173","transcriptome_CLEC1B","51266"
"1174","transcriptome_CLEC2B","9976"
"1175","transcriptome_CLEC2D","29121"
"1176","transcriptome_CLEC4E","26253"
"1177","transcriptome_CLEC5A","23601"
"1178","transcriptome_CLEC7A","64581"
"1179","transcriptome_CLHC1","130162"
"1180","transcriptome_CLIC1","1192"
"1181","transcriptome_CLIC4","25932"
"1182","transcriptome_CLINT1","9685"
"1183","transcriptome_CLIP1","6249"
"1184","transcriptome_CLIP2","7461"
"1185","transcriptome_CLIP3","25999"
"1186","transcriptome_CLIP4","79745"
"1187","transcriptome_CLK1","1195"
"1188","transcriptome_CLK3","1198"
"1189","transcriptome_CLK4","57396"
"1190","transcriptome_CLMN","79789"
"1191","transcriptome_CLMP","79827"
"1192","transcriptome_CLN3","1201"
"1193","transcriptome_CLN5","1203"
"1194","transcriptome_CLN8","2055"
"1195","transcriptome_CLOCK","9575"
"1196","transcriptome_CLPP","8192"
"1197","transcriptome_CLPTM1","1209"
"1198","transcriptome_CLPX","10845"
"1199","transcriptome_CLSTN1","22883"
"1200","transcriptome_CLSTN3","9746"
"1201","transcriptome_CLTA","1211"
"1202","transcriptome_CLTB","1212"
"1203","transcriptome_CLTC","1213"
"1204","transcriptome_CLU","1191"
"1205","transcriptome_CLUAP1","23059"
"1206","transcriptome_CLUH","23277"
"1207","transcriptome_CLVS1","157807"
"1208","transcriptome_CMC2","56942"
"1209","transcriptome_CMIP","80790"
"1210","transcriptome_CMTM3","123920"
"1211","transcriptome_CNBP","7555"
"1212","transcriptome_CNDP2","55748"
"1213","transcriptome_CNGA1","1259"
"1214","transcriptome_CNIH2","254263"
"1215","transcriptome_CNKSR2","22866"
"1216","transcriptome_CNN2","1265"
"1217","transcriptome_CNNM2","54805"
"1218","transcriptome_CNNM3","26505"
"1219","transcriptome_CNNM4","26504"
"1220","transcriptome_CNOT10","25904"
"1221","transcriptome_CNOT11","55571"
"1222","transcriptome_CNOT2","4848"
"1223","transcriptome_CNOT3","4849"
"1224","transcriptome_CNOT4","4850"
"1225","transcriptome_CNOT6","57472"
"1226","transcriptome_CNOT6L","246175"
"1227","transcriptome_CNOT8","9337"
"1228","transcriptome_CNP","1267"
"1229","transcriptome_CNPPD1","27013"
"1230","transcriptome_CNPY3","10695"
"1231","transcriptome_CNPY4","245812"
"1232","transcriptome_CNRIP1","25927"
"1233","transcriptome_CNST","163882"
"1234","transcriptome_CNTD1","124817"
"1235","transcriptome_CNTLN","54875"
"1236","transcriptome_CNTN4","152330"
"1237","transcriptome_CNTNAP1","8506"
"1238","transcriptome_CNTNAP2","26047"
"1239","transcriptome_CNTRL","11064"
"1240","transcriptome_CNTROB","116840"
"1241","transcriptome_COA1","55744"
"1242","transcriptome_COA5","493753"
"1243","transcriptome_COA7","65260"
"1244","transcriptome_COBLL1","22837"
