	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
time	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
OTU_279	9.27546825368049e-05	0	2.86935253209847e-05	0.00025931636118377	0.00028896116062367	9.14920841491158e-06	2.8000530661011e-05
OTU_288	4.74895359685675e-05	0.000105361503736153	7.50731929798718e-05	3.078512999862e-05	3.10248559209133e-05	0.000267904120192277	0.00204113730936143
OTU_295	0.000281075618753977	0.00163668556115084	0.00236872825954203	0.00115428838225516	1.50533786980415e-05	0.000252750758608717	0.000187794543724042
OTU_297	1.54683534545815e-06	2.69911741495534e-06	1.55100585637079e-05	1.57838977980968e-05	0.000172572799418231	0.000143395783993049	0.00856648595669416
OTU_299	4.03422488031587e-05	0.00019033714985763	0.000296966745461951	0.00026227707456201	0.00120046285407352	0.00141615117604899	0.000330651710892066
OTU_313	0.0062190187967035	3.54670846118249e-05	0.000318370612788624	0.000258618205628322	0.000466362760283259	0.00142574036869082	8.90732947491949e-05
OTU_327	0.000149871497881277	0.000167454338703237	0.000157169863266071	0.000148774298833749	3.55201000631735e-05	8.72653977410068e-06	0.000176652179826326
OTU_332	4.51621371725045e-05	0.000160528905650815	0.000137867600248115	8.47113254351833e-05	7.72731160491034e-05	0.000723076357465622	0.000720823307002119
OTU_348	0.00441899605311248	0.000609323100777586	0.000295503925427955	0.000237165161963458	0.000393235621364002	0.000471919083406132	0.000421988819396165
OTU_355	0.00192814422313465	0.000891039676614304	0.000377935872105934	0.000506832599508376	0.00206053605955539	0.00137662396352264	0.000815372095462884
OTU_362	0.00287089200649223	0.00250154299207047	0.000970560969341013	0.000204556129216731	0.00148257050914048	0.000973913722025513	0.000846206780193197
OTU_384	0.00295140946870227	0.00152504235954836	0.000635804217373405	0.000224910069435278	0.000734877356306978	0.000724193408504805	0.000578680554194358
OTU_386	0.000616204424455378	0.000233551787534051	0.000158074180500728	4.32377467393284e-05	8.02271166192819e-05	0.000111534792474201	0.00190723414173044
OTU_388	4.97483821940643e-05	0.000100083405366448	4.8497989374025e-05	3.03308050243416e-06	1.31924799194789e-05	7.74797845518973e-05	0.000111757770453956
OTU_397	1.41400510105067e-06	6.46477486720436e-06	7.21382083688565e-06	2.50306919997362e-06	3.8999716658724e-06	6.16078883058869e-06	4.37970803587774e-06
OTU_399	0.000127795940327879	0.000146257298235416	4.40299924943072e-05	1.06966540496618e-07	4.35081229391307e-05	5.67942825163355e-05	2.92273904805446e-05
OTU_404	0.00117649696982	0.000445177278784567	0.000514359720056815	0.000186171584426654	0.000345234220331386	0.000274095372534125	0.000495195169908674
OTU_414	1.87680006132256e-05	4.44333824409683e-05	2.56691527729782e-05	6.66147981746532e-06	2.3945138646506e-05	2.54352193191734e-05	5.72933799056854e-05
OTU_423	6.76587324266414e-05	3.46747342237724e-05	2.54729449066911e-05	1.68414496132839e-05	3.76602901717487e-05	0.000159085482317501	0.000305331105746243
OTU_428	0.00120557252201538	0.000292351697819606	0.000168022344325783	0.000104814126132945	0.000494261357480141	0.000437741260137817	0.000229515155696319
OTU_438	7.63904909189374e-06	3.65174606326945e-05	6.38618508687552e-05	7.67810809684622e-05	5.06193869422813e-05	6.21845993033527e-05	1.81476673251306e-05
OTU_448	3.99803152270843e-05	0	2.13319412262735e-05	0.000125812956870707	0.000192923064306868	0.00012156986496348	0.000196000114286298
OTU_469	0.00218521170563361	0.000462764604865978	0.000415076968305752	0.000287889576705602	0.00027882859304319	0.000545098146241338	0.000495645918122329
OTU_481	7.83675237426088e-05	0.00020259951014571	0.000296254411785279	0.0002302010507353	0.000235741673007021	0.000334371774550844	0.000226091520748679
OTU_483	0.00089276372173925	0.000619346129043793	0.00111710268851	0.000914004866580881	0.000169001346691585	0.000226806580898857	0.000496229244170775
OTU_491	0.00257098333044639	0.000533597816642544	0.00082749998885536	0.000825611760862909	0.000695586232223668	0.00116751265970624	0.00143579534350035
OTU_493	1.34664072283508e-05	3.99648293504214e-06	3.26091817676939e-05	5.54311207931027e-05	2.14400993076154e-05	0.000175331730317035	9.96875703927474e-05
OTU_498	2.15448004832255e-05	4.53478474701845e-05	2.68166086657856e-05	9.91145917824999e-06	3.13445800333577e-06	4.29201765352308e-06	3.71940747636659e-05
OTU_500	0.000845715266655331	0.000359052164778817	0.000508121433001772	0.000386682027030391	0.000224532653206814	0.000596621917704373	0.000449011819471854
OTU_506	0.000544210438301783	0.000211381081569967	0.000105285738503706	9.69390598389425e-05	0.000277735401191297	0.000205869835600015	0.000159556536980971
OTU_510	0.000571022120817279	1.65385375634659e-05	0.000345411509167387	0.000723394827420681	0.00049571136523584	9.94305210384266e-05	2.91697678330681e-05
OTU_515	0.00189242235554879	0.000370013997069827	0.000157644855461578	9.11300321216075e-05	0.000290832832192341	0.000270064439697413	0.00031689946878372
OTU_524	0.00085938756189898	0.000831886390240478	0.000685778988425512	0.000438292583440759	0.000492343287777818	0.000502997914965048	0.000557233905703571
OTU_536	0.00142841757077433	0.000537763657260327	0.000201821546956325	5.95461138816532e-05	0.000272265975161716	0.000286512804904048	0.000208705726623723
OTU_541	0.00131531485591968	0.000757376234862897	0.000359044049903368	0.000161745018941282	0.000311234394070095	0.000363928480078259	0.000390553797662131
OTU_545	3.89788338014995e-05	0	1.92800308162191e-05	0.000132697323748216	0.000133221356131045	1.28101355296747e-07	2.82710575657814e-05
OTU_549	3.60390552380999e-06	2.06149077499166e-05	3.05122044229051e-05	2.13180055729898e-05	1.81902891456523e-06	4.3679799291122e-05	0.000125617451489024
OTU_550	1.44834324011268e-06	7.64511229631733e-06	1.01817708595154e-05	1.02628662880381e-05	1.97289843043802e-05	2.76707052700285e-05	7.47046472862179e-05
OTU_571	5.65762976197079e-06	1.65823318810363e-05	1.70253079783268e-05	7.59850203801266e-06	8.73963229024409e-06	1.18205942806589e-05	7.46393162466786e-05
OTU_599	9.9416246259811e-05	0.000255979803733083	0.000703184040543479	0.000583521607892003	3.32134728365332e-05	9.04625069533938e-06	3.18596700649627e-06
OTU_600	0.00147305753896732	8.11124856478189e-05	2.35467944259899e-06	8.46360341025636e-07	1.64023568489084e-05	6.57384972996717e-06	0.000219903951272207
OTU_603	1.0403589181684e-06	4.38847942486008e-06	8.6701124444769e-06	1.32190933746745e-05	2.24623348450914e-05	9.09249727056524e-06	3.01732101226508e-05
OTU_624	0.000442147628743526	0.000147802162210653	9.74748908889299e-05	5.75288858053005e-05	0.000123585442447924	0.000189705021416468	0.00013923640639265
OTU_632	0.00263336262938115	0.000141402261255581	8.55770847292031e-06	7.12943372589916e-06	6.18428529959992e-06	1.98873063586737e-06	0.00171553434517029
OTU_634	3.05088802947651e-06	1.15150047746898e-05	1.01957916743672e-05	1.89889203060345e-05	4.26986022448425e-05	0.00066466919517119	0.00038615038306986
OTU_657	0.00157398142635979	0.00033711133065578	0.000148582265106216	0.000111029525957541	0.000285624033541812	0.000211714582909254	0.00032198816298064
OTU_691	7.18238769314169e-07	0	4.14671795425443e-08	4.0798408128075e-06	1.62972253175824e-05	8.65213335700842e-06	1.45010155878307e-06
OTU_729	2.40563840425138e-05	1.91882050049387e-05	8.91262582260509e-05	0.00012563218393498	2.20386997959292e-05	1.97448895889073e-06	0.000119636240847343
OTU_735	0.000905958210786721	2.1019313346058e-06	8.40734557970469e-07	2.0864574390217e-05	6.81425275907816e-05	0.00016647153646795	8.15849791927241e-05
OTU_760	4.86649613671868e-06	2.40106556175635e-05	3.73766670840761e-05	1.91825967587084e-05	2.56286192764862e-05	2.54512912428856e-05	0.000104862824279425
OTU_763	2.73032836303278e-05	0	2.0126957570792e-05	0.00011285372532806	0.000123274807402058	1.93732228028312e-05	2.31824347943463e-05
OTU_771	2.18600227191746e-06	7.72182798597976e-06	5.36501068119602e-06	8.22694282269751e-07	1.71344660241517e-05	8.22794848304261e-05	0.000584670167526829
OTU_778	0.00022406255807734	5.77852643049604e-05	0.000189330659544487	0.000219248961841904	0.000117510562656117	5.90841450534842e-05	4.26226853398795e-05
OTU_827	4.06343587995356e-06	0	0	1.43355910811871e-05	3.81218666145661e-05	4.52820146730537e-06	1.58744998116193e-05
OTU_841	3.31654235309121e-06	1.81371083011568e-05	2.37552473251062e-05	1.19778891343388e-05	1.37449713946748e-08	3.48505290970396e-05	6.87185117231593e-05
OTU_863	0.000208646547215078	0.000125717022874752	3.06086784927018e-05	2.29490274904658e-06	3.46094216236433e-05	6.49617206250587e-05	0.000187732101431998
OTU_865	1.6471645753307e-05	5.83450513800987e-05	6.02822344461469e-05	3.30670064481812e-05	6.55892515619453e-06	8.61408944420509e-06	1.65999309011383e-05
OTU_895	0.000159062387535989	5.03682561731036e-05	8.78871598111251e-05	5.92104668414291e-05	1.07673045697191e-06	3.10344580776432e-05	0.000102888196230485
OTU_907	6.22108320341795e-06	3.15053778574854e-05	8.15470686615461e-05	1.76087167106346e-05	7.30087595105487e-06	0.000128515857744871	0.000150599987347089
OTU_915	0.000972341763044084	8.55935340735827e-05	3.66238495707584e-05	1.28767792534176e-06	9.19548476921636e-06	0.000114869238168259	0.000105855390815542
OTU_933	0.00177075420147295	0.000123211582678447	0.000113965917994459	0.000122545713994218	0.000182939248331088	0.000113033713639713	9.20160484931365e-05
OTU_962	0.00018701154477604	0.000155564842521933	7.04498115699038e-05	3.14171323653009e-05	0.000113800182501654	9.47057895215149e-05	5.95081048967911e-05
OTU_964	1.84868859712703e-05	2.28130364470574e-05	1.70915425404673e-05	1.08433116054946e-05	1.54955623345203e-05	0.00011710468067075	0.000174898352024237
OTU_965	3.19821472465293e-06	2.75259658087891e-05	4.9231507238699e-05	3.08821213132616e-05	2.26657188329502e-06	1.03240210723964e-05	3.54775438670057e-05
OTU_978	1.67461652246767e-06	5.29642672494317e-07	0	2.28200696777682e-06	9.74176491312496e-06	2.21798174256494e-05	9.67742718766928e-05
OTU_1063	1.39985067051679e-06	8.2498283435878e-06	7.93148552089536e-06	4.1119402289559e-06	4.33805562394065e-06	1.92321372191702e-05	1.97275043175149e-05
OTU_1094	0.000282704952751375	0.000118986912535861	8.55143240994266e-05	4.68710089512731e-05	0.000117175436622382	9.11739056050416e-05	0.000208277314487739
OTU_1096	1.78270245630348e-05	1.03324504858258e-06	2.93252817071192e-05	9.76182079234625e-05	0.000149147909439055	7.65520613058631e-05	5.36321698346864e-05
OTU_1099	0.000617581181840077	3.0660215782929e-05	2.13210331888487e-06	1.15426561824836e-05	1.90440606528231e-05	4.01626774866313e-05	6.14450725731249e-06
OTU_1110	1.54536001645131e-05	4.09987279178444e-05	7.60557245393793e-05	5.69305227881548e-05	4.49493491674768e-05	3.59630314830084e-05	6.48520067563593e-05
OTU_1112	9.28312244625168e-07	2.70307076996321e-06	4.30406644186381e-06	2.03989380888498e-06	2.76025108821488e-06	2.62562125506058e-05	2.35981835727085e-05
OTU_1156	2.482325327734e-06	1.00293659018854e-06	4.47327715270326e-07	1.14160969665031e-05	1.97398905278918e-05	0.000228154045655784	0.000141144300600701
OTU_1180	7.06683998064906e-06	4.44978869523465e-06	3.94643043999489e-05	4.31904347673624e-05	1.32540518331841e-05	1.18132823724891e-05	8.93209186672149e-05
OTU_1281	0.00032882231046491	3.76957983848862e-05	1.31227737988539e-05	9.17026514861706e-06	9.60232905424408e-08	8.34382162148215e-05	0.000170911034853349
OTU_1301	2.21812703735255e-06	1.08538391009457e-05	1.85625691203748e-05	3.50488249111899e-05	5.42853839277184e-05	6.50739987105714e-06	2.48524455044401e-06
OTU_1385	2.7709316410923e-05	5.85585619843357e-05	4.65281153969159e-05	2.35278901496398e-05	1.16999282464402e-05	0.000120092808754699	0.0003167394392138
OTU_1397	0.000352507884928557	1.84844757383e-05	1.85349165167887e-05	2.01881628394981e-05	2.29655180937666e-05	1.53999251445758e-05	3.45935135598181e-05
OTU_1402	1.30296692947205e-05	2.60991583051401e-05	1.46764322479684e-05	1.25039127597937e-05	1.56254001228313e-05	2.94988980005286e-06	2.02372543602514e-05
OTU_1414	1.0104011836626e-05	6.68383975032534e-05	0.000126242578756798	9.91922373451697e-05	1.14704630336754e-05	5.39701425865293e-05	0.000111853978699902
OTU_1461	1.79202664271952e-05	3.8559704140761e-05	5.13721714177614e-05	4.29980596762049e-05	2.59446217554773e-05	1.6135113259308e-05	4.42762664791658e-07
OTU_1471	3.68892982328634e-06	4.22065328284563e-06	1.42827401206039e-06	1.61669722025481e-07	9.34785456670449e-06	3.95678977191614e-05	9.4216475382301e-05
OTU_1497	0	0	3.45514055892036e-06	1.50805972246927e-05	1.30033732810686e-05	2.71557543072944e-05	6.33097523424861e-05
OTU_1508	2.48072411885714e-06	9.15080637099833e-06	5.7214014292288e-06	2.16495335670211e-06	2.21423040738696e-06	5.06235684458518e-06	2.86117324637803e-05
OTU_1519	3.72164420617466e-05	6.56412464558786e-05	3.49764306035907e-05	9.96735701030099e-06	4.1571888923854e-05	5.41120591455151e-05	3.5802491905743e-05
OTU_1541	0.000125856842559618	0.00019319348455958	7.37582479938904e-05	3.99487276290675e-06	1.50729548740092e-05	0.000152649057202681	0.000416613704658642
OTU_1576	2.78864673354745e-05	1.21502305445574e-07	1.44008904774253e-05	1.65240978094424e-05	1.46593270428142e-05	0.000124161093614298	0.000246140837162554
OTU_1586	6.71465155180949e-05	0.000131001353070356	6.75933280808211e-05	9.52880040284877e-06	1.01174357945355e-05	6.23343503340511e-05	8.01975455564822e-05
OTU_1630	2.70909625732222e-06	1.54722904785285e-05	2.20561597418659e-05	1.57265732179149e-05	6.14315453314266e-07	2.62215515879492e-05	6.28085892436567e-05
OTU_1663	1.34896168138062e-05	2.40176390048983e-05	1.3540269851534e-05	5.47161275126752e-06	1.43406491447816e-05	3.48142762354536e-05	9.01045527109381e-05
OTU_1669	7.25863065817781e-07	4.51765221586876e-06	6.30023460427784e-06	4.01289558731172e-06	6.39362673425628e-06	1.13852177062099e-05	6.71421457660925e-06
OTU_1671	1.4948410486997e-05	3.70308047579096e-05	2.30829421562324e-05	2.84826066828545e-06	1.10333430555144e-05	4.48800825402696e-05	0.000209936627276451
OTU_1747	2.96609959748107e-06	7.55920611771469e-06	5.13400407554303e-06	3.03557349091768e-06	6.6039017644968e-06	1.35639112534893e-05	1.06641121761996e-05
OTU_1773	4.6315551687018e-05	8.22128706850688e-05	3.22298212840144e-05	1.97837736847619e-07	1.94963821243072e-05	2.9263571935479e-05	7.27261756227126e-06
OTU_1852	2.24114779624263e-05	1.75610662375372e-06	2.68268341893475e-06	1.4385530149374e-05	3.32163257104188e-05	1.60170438822772e-05	5.97108850314606e-05
OTU_1857	2.20304778841866e-05	5.19581888121369e-05	3.2275382977672e-05	6.124966869569e-06	2.71758808135384e-06	3.58056055640187e-05	8.13583243933149e-05
OTU_1869	1.14100055951657e-05	2.36363384962529e-05	3.57659665388788e-05	3.07992098541036e-05	1.35272508780645e-05	6.53977917756321e-06	5.14882811104998e-06
OTU_1901	4.39444140231092e-06	2.28422913712039e-05	2.75296553039517e-05	1.42949652164119e-05	2.10147838830046e-05	1.02375659019117e-05	5.82663757182561e-06
OTU_1919	4.50980499190898e-06	7.44488417652425e-06	2.57954994766725e-06	1.01351923698008e-06	1.27771205561702e-05	1.68621091491342e-05	2.95037403145988e-05
OTU_1934	2.42073558355379e-05	5.46845385201023e-05	3.04604323080913e-05	2.55329938498659e-06	1.73033275895806e-05	7.27431729772002e-05	5.8729933323301e-05
OTU_2002	3.2496054023562e-06	8.10352533252241e-06	7.57042348780443e-06	4.52506609338017e-06	1.29876556350092e-07	4.08826662299972e-06	2.61227824847354e-05
OTU_2034	7.51282912652585e-06	3.18417209831643e-05	3.77012543851367e-05	3.14673285866096e-05	1.85290157048041e-05	2.35035890182494e-05	1.36247762155887e-05
OTU_2177	3.389985049215e-05	2.16188959348112e-05	3.45044084480931e-05	1.92717581129057e-05	1.57510592321128e-06	2.49979275523485e-05	3.19446038893327e-05
